gene,MetS,SI
UBB,6.906770548,-1.232958105
UBC,1.5727183969999998,4.470029353
UBE2A,-0.109409825,-4.287134533
UBE2B,-8.539172522000001,-3.935171238
UBE2C,-1.727519345,1.705344864
UBE2D1,-4.30469312,-3.7186674660000003
UBE2D2,-0.778027382,-10.23225612
UBE2D3,-3.966236952,-7.004352001
UBE2D4,-7.020293818,0.523818868
UBE2E1,-0.98885907,-9.271717427
UBE2E2,4.415339746,-9.201421721
UBE2E3,-5.6885814429999995,-7.052675096000001
UBE2F,3.039669076,-0.845101
UBE2G1,1.9767914830000002,-9.730537842
UBE2G2,0.7435833470000001,-10.92048219
UBE2H,0.554765053,-4.445006643
UBE2I,7.36487276,-10.02776689
UBE2J2,8.192961398,-4.770908402
UBE2K,-3.535017991,-4.94104117
UBE2L3,3.715569437,6.247237204
UBE2L6,0.297080348,-2.174962448
UBE2M,0.40727492,6.794264405
UBE2N,0.093407825,-8.418036351
UBE2O,8.203902595,-1.011490218
UBE2Q1,0.805303724,-8.516102282
UBE2Q2,0.491666455,-9.190400262
UBE2R2,-6.495957594,-1.887888865
UBE2S,6.036011478,3.75622981
UBE2T,1.4217593609999999,5.181504511
UBE2V2,-2.738392689,-7.325175655
UBE2W,-3.97938529,-7.207630255
UBE2Z,1.147647007,-11.79834258
UBE3A,0.353566384,-3.345101773
UBE3B,4.631489355,-10.32518275
UBE3C,10.01370411,-6.142535721000001
UBE3D,5.9335305179999995,-11.37576582
UBE4A,1.509635099,-7.964832059
UBE4B,10.81346303,-1.18007796
UBFD1,0.9242424709999999,-10.30116912
UBIAD1,1.955590529,-11.81961656
UBL3,-5.089100745,-2.4211832159999997
UBL4A,2.89803296,-4.305121343
UBL7,2.779755782,8.364985458
UBLCP1,-5.040240893,-3.860315478
UBN1,0.365527693,4.43442168
UBN2,-5.52325231,-7.050511468
UBOX5,3.6584357780000003,-7.352656446
UBP1,0.54273576,-9.979882949
UBQLN1,-0.566155375,-9.043099839
UBQLN2,1.94640363,-7.347371895
UBQLN4,6.596025922000001,-3.230547257
UBQLNL,-4.6166369860000005,-5.910138982
UBR1,-2.785908622,-6.408732975
UBR2,-2.7233654360000004,-0.5068130479999999
UBR3,-3.258985332,-5.257620265
UBR4,4.220807981,1.4389134819999998
UBR5,-0.241347513,-4.435726034
UBR7,2.528723085,-7.4618592989999994
UBTD1,3.5829997639999998,5.339008806
UBTD2,-2.7710247339999996,-4.820499622
UBTF,5.411834415,-10.64467603
UBXN1,2.438479178,6.575634292
UBXN10,5.657216201000001,0.557368371
UBXN11,2.296825508,8.420534548
UBXN2A,-1.105132668,-0.008526395
UBXN4,-0.847872214,-8.389064065
UBXN6,1.81127815,6.461009221
UBXN7,-0.8779346659999999,-8.115948295
UBXN8,0.817083067,-1.870563371
UCHL3,-4.896608137,4.211852457
UCHL5,-2.458952022,-1.407892874
UCK1,5.547686091,-2.168333193
UCK2,9.572735012,-6.610908745
UCN,11.07114433,-3.831169665
UCP2,5.996860548,0.578590896
UCP3,6.637221136,1.414453116
UEVLD,-3.86235278,-4.126139984
UFC1,2.376980344,1.2576195940000001
UFD1,-1.933624931,5.432907348
UFL1,-5.562281359,-3.733042326
UFM1,-1.742878315,-5.547761552000001
UFSP1,-5.28250016,-3.8491606039999997
UFSP2,-2.174444571,-8.079558738
UGCG,-3.0317017280000003,-8.827954864
UGDH,-3.9508133310000004,-5.173440238
UGGT1,2.046874893,5.114965177
UGGT2,0.316403353,-1.2518722
UGP2,-4.664989986,-4.75390973
UGT8,-7.608600122,0.553333779
UHMK1,-4.72353941,-1.77561724
UHRF1BP1,1.683297584,-9.817001236
UHRF1BP1L,-3.5627359380000003,1.602314519
UHRF2,-2.516556683,-10.41460087
UIMC1,-0.038970846,-10.09475259
ULK1,7.39143334,-2.068160324
ULK2,-2.734677596,-8.069942946
ULK3,3.57524267,-7.250834019
ULK4,0.645069442,0.37334763200000004
UMODL1,-0.135758228,-9.353289952
UMPS,-6.798058696,-3.723700284
UNC119,0.022375534,-6.727662746
UNC119B,-0.24459339600000002,-10.65019141
UNC13D,8.780879422,0.413636716
UNC45A,7.711193038999999,0.319339056
UNC45B,8.555150179,-0.40508086
UNC50,2.97724479,-9.526093205
UNC5A,1.913695203,8.877908265
UNC5B,10.40927977,1.9439145169999998
UNC5CL,4.560575266,-10.72756485
UNC93B1,1.768116372,-2.663945608
UNG,8.426499997,-8.885528086
UNK,6.929223619,-10.9928762
UNKL,3.860734298,-11.03943244
UPB1,-1.1220182459999999,-9.108205151
UPF1,8.374433577000001,-3.436691976
UPF2,-5.649223787,-7.15317085
UPF3A,3.889322458,-8.513355503
UPF3B,-5.493185669,-4.90728948
UPK3A,7.126668158999999,2.0400581140000003
UPP1,8.719142172,6.922702104
UPRT,-4.511288539,-4.205073145
UQCC1,1.745064569,-11.70602152
UQCC2,0.331944901,2.313273386
UQCR10,1.688550084,8.116868916
UQCR11,1.612139641,7.2569786039999995
UQCRB,2.345497702,-0.754896459
UQCRC1,2.651739177,7.895862957
UQCRC2,1.8465911380000002,-3.1937492869999997
UQCRFS1,0.88728203,6.761172853
UQCRH,7.8443503439999995,-6.383615676
UQCRQ,-0.8672090140000001,5.7403091239999995
URB1,6.916365794,-9.505989396
URB2,-3.1703495139999998,-9.930185352
URGCP,10.7965779,-7.506147329
URI1,0.728060701,-8.536435655
URM1,9.104800595,-7.204003488
UROD,3.763115427,9.603481043
UROS,8.83946326,6.518359001
USB1,8.494466443,4.471013359
USE1,5.348402492,2.000490342
USF1,0.78927792,1.5456455530000002
USF2,2.948986655,-2.032753853
USF3,-6.39469047,-5.251511642
USHBP1,8.937478292,-7.622226937000001
USO1,3.031783982,-5.426795123
USP1,-3.6898320960000004,-3.159576098
USP10,-0.334594727,-6.432266584
USP11,4.232180479,-7.50102892
USP12,-7.1560150170000005,-2.080674546
USP13,8.157880659,1.747723409
USP14,0.922627902,-10.38635038
USP15,-4.657182975,-7.507068355
USP16,3.4280552710000003,-6.647153202999999
USP18,-5.5105310460000005,-0.563360949
USP19,7.812750114,-8.571858529
USP20,6.672806629,-8.466783774
USP21,6.5569619029999995,-11.59502946
USP22,2.7116897339999997,-11.71760031
USP24,-0.136877356,-6.40170525
USP25,-4.409508902,-2.45364305
USP28,0.8193085040000001,6.860389355
USP3,3.799969957,-9.710847804
USP30,4.50476548,-12.21476367
USP31,3.0063853110000003,6.956589965
USP32,-2.792784545,1.259361265
USP33,-2.273271891,-7.552742928
USP34,-2.5123745509999997,-1.580812476
USP35,2.25997647,-10.40614367
USP37,-2.148996685,-6.848422732
USP38,3.0956615089999997,-4.19256446
USP39,7.597589535,-6.485663341
USP4,5.290888002,-5.180005325
USP40,2.512498176,-11.21005688
USP42,4.793892121,-10.50321707
USP43,-2.932935669,-9.225896922999999
USP44,-1.335410622,-9.644320997000001
USP45,0.093825739,-2.392616609
USP46,5.849478682999999,-8.205791844
USP47,-1.775294248,-5.562959721
USP48,3.285428674,-10.19035145
USP49,-5.113725938,-7.570429252
USP5,11.14035038,-4.9329139710000005
USP53,0.400444235,-9.27399304
USP54,2.7806089110000003,-1.408339209
USP6,-9.926464108,-2.9609810210000003
USP6NL,-0.332491506,-11.75466242
USP7,4.747210783,-2.466412954
USP8,-5.318090258,-7.3624138210000005
USP9X,3.975913035,7.159683379
USPL1,-5.380914951,-9.879391808
UST,3.1905582060000004,-9.405360231
UTP11,4.669921222,-1.991983088
UTP14A,3.1901745110000004,4.412627331
UTP15,0.47060451700000006,-7.145319978
UTP18,3.152917312,-6.138369477
UTP20,1.8850113519999998,-6.9482443279999995
UTP23,-2.193455599,-9.032681626
UTP25,-0.459428271,-4.557938332
UTP3,-4.148026484,-4.619946546
UTP4,6.297216241,-0.72036233
UTP6,-4.115022257,-10.99177347
UTRN,-0.6701287020000001,-3.0873716589999995
UTS2,-5.166609931,-7.85288497
UVSSA,-0.779448936,-10.00207545
UXS1,-3.512891041,-10.47290939
UXT,1.387914013,3.5183992039999996
VAC14,8.658183491,-5.250472463
VAMP1,3.761499205,-11.13961041
VAMP3,1.3925730980000002,-4.9064467469999995
VAMP4,-2.549776177,-7.961353889
VAMP5,2.356766117,7.850406433
VAMP7,-3.152793252,-4.390076219
VAMP8,0.371734325,9.251657748
VANGL1,6.5453035779999995,8.625033456
VANGL2,3.0285664910000003,-6.105640127999999
VAPA,-0.73913235,2.430920305
VAPB,-1.2203890240000002,-10.2849374
VARS2,1.2104945740000002,-1.404754786
VASH1,2.527752335,-11.80214554
VASH2,-3.724065168,-10.29904634
VASN,5.84152266,1.948852447
VASP,4.337417652,7.205371532000001
VAT1,8.857503887,3.705725343
VAV1,4.445426151,6.5149711120000005
VAV2,2.07290931,1.309438065
VAV3,-3.00064282,1.305656705
VBP1,-0.14937005,-1.939987289
VCAN,4.556546095,-4.4545141489999995
VCL,3.604423324,-3.2353273889999996
VCP,8.389005131000001,4.362694369
VCPIP1,-2.1343868130000003,-2.434293083
VCPKMT,-2.141680921,-4.6247203919999995
VDAC1P1,10.15348449,-6.506649572000001
VDAC2,5.312838246,-4.763526924
VDAC3,6.142072397000001,-2.694362448
VDR,5.33112024,1.6379858859999998
VEGFA,-1.5692443040000001,-10.18562909
VEGFB,5.219574736,-10.00191946
VENTX,7.431437052000001,1.167740972
VEZF1,-2.912961029,-3.567900105
VEZT,-3.575103443,-6.58484223
VGLL4,0.91029071,-9.055392999
VHL,1.9165906830000001,-10.38159479
VIL1,-5.165248994,3.466475069
VILL,3.41715236,-8.676241016
VIM,3.330595723,6.857854215
VIPAS39,9.23648664,-6.622535889
VIPR1,3.6738726510000004,-11.32924687
VIPR2,-2.176898339,1.22605737
VIRMA,3.624088602,-1.825191142
VKORC1,1.839113072,3.88386226
VLDLR,-0.187276725,1.166681686
VMA21,0.36010363,-7.522818726000001
VMAC,4.823087801000001,-9.131148192000001
VMO1,-5.819495381,6.568003667999999
VMP1,-7.005326095,-4.215132054
VNN1,1.177246048,-0.329054549
VNN2,-6.391939353,0.354613071
VNN3,-3.6250446910000003,-6.519655162
VOPP1,2.504200009,2.723580697
VPREB3,-7.810610473,2.965792897
VPS11,5.578078272999999,-3.436047855
VPS13B,1.442797565,-5.571273665
VPS13C,-1.731678047,-2.700100204
VPS13D,0.646905496,-3.521361816
VPS18,8.732344677999999,0.8767806159999999
VPS25,-0.275328605,6.838679408
VPS26A,-2.427698316,-1.305829226
VPS26B,10.32762196,4.470837927
VPS26C,4.816240957,-9.727198319
VPS28,2.32256696,0.005894908000000001
VPS29,-0.9597758209999999,-0.913968185
VPS33A,-0.405113634,-3.383135275
VPS33B,8.514671771,0.031381496
VPS35,-0.7153096320000001,2.11824197
VPS35L,5.3934863260000006,3.747428404
VPS36,-4.864968742,-5.296124838
VPS37A,-2.7552872610000003,-9.16259142
VPS37B,2.9061940510000004,9.856976068
VPS37C,-0.239404375,-11.05122864
VPS39,4.516814599999999,-6.315530524
VPS41,-4.0538244080000005,-9.887469685
VPS45,-3.5948670710000004,-1.853962301
VPS4A,4.507716016,-4.463823081
VPS4B,-3.120789808,-6.133499207000001
VPS50,-1.3684261,-11.20524077
VPS51,8.683821249,-8.518832384
VPS53,6.378408529,3.897517498
VPS54,-1.859106399,-7.933076423999999
VPS72,6.596862195,-2.622420609
VPS8,-0.406242654,-0.154403694
VPS9D1,3.791033553,8.380888016
VRK1,2.69280948,-3.638400328
VRK2,4.110080722,-3.80935624
VRK3,4.817921583,-3.1677807060000003
VSIG1,0.8786046670000001,-11.42330381
VSIG10,9.268447598,-1.799384422
VSIG10L,-5.922225694,-2.7048412710000003
VSIG2,-7.400324072999999,4.28785655
VSIG4,4.907906795,5.766414307000001
VSIR,3.848205145,1.020898445
VSTM1,4.1561564419999995,6.34024475
VTA1,-2.330270982,-7.009581793
VTI1A,1.5268453469999999,-2.109940136
VTI1B,2.9753958860000003,-1.578684939
VTN,0.7060219870000001,1.045255981
VWA3A,2.039799397,-7.696069913
VWA5A,7.668237531,-2.8256367030000002
VWA8,4.261498284,-6.359031575
VWCE,-2.0972720469999997,8.535806897999999
VWF,-5.568694082,-6.704879469
VXN,2.66446044,0.48663616600000004
WAC,-4.622757056,-7.563762477
WAPL,-3.442025676,-3.6393861519999997
WARS,2.902580714,6.97955266
WARS2,0.474243488,-8.577550449
WAS,6.1415826529999995,6.316496653
WASF1,9.634367087000001,7.344291345
WASF2,4.733644257,-4.3807019480000005
WASF3,-6.682168867000001,-5.401889568
WASF4P,1.559810671,-4.016318591
WASH2P,4.485439785,3.518309069
WASH3P,0.873041775,-0.280313294
WASH6P,4.072450754,-0.23451171199999998
WASHC1,9.522955436,1.7669394569999999
WASHC2A,-1.503444011,-11.02717269
WASHC2C,2.1213036030000003,0.94452923
WASHC3,-4.6254557819999995,1.22895691
WASHC4,-4.743968957,-6.154274985
WASHC5,8.251785053999999,-0.273895795
WASL,-2.52169552,-6.23201333
WBP11,7.288393972000001,-11.19967682
WBP1L,3.1433339389999997,-5.8229964999999995
WBP2,3.248850523,0.186892003
WBP2NL,-5.426343456000001,-8.520692764
WBP4,-1.40566377,-7.33009164
WDCP,1.179447678,-11.46836994
WDFY1,-0.526660747,-3.7552865669999997
WDFY2,-0.894937698,-6.038227912000001
WDFY3-AS2,3.3268695,-8.535872136
WDFY3,-0.040626382999999995,4.576033863999999
WDFY4,7.361209127,-6.894755428
WDPCP,5.525206364,-10.92339126
WDR1,9.446348214,1.272535268
WDR11,-0.43730046100000003,-9.067352992
WDR12,0.38692526200000005,-9.986873532
WDR13,3.0067275660000004,9.132846959
WDR18,10.79218724,-5.275199042
WDR19,-1.914717292,-9.443301199
WDR20,2.5791757090000003,-10.69762058
WDR24,10.39694753,-5.456165778
WDR25,0.030720995,6.317398056
WDR26,-0.105943514,-5.633737783
WDR27,2.987290896,-11.69077701
WDR3,5.873835497999999,-11.31427736
WDR31,-5.015502767,-7.59375692
WDR33,2.3674957119999998,-6.871368567999999
WDR34,1.928021514,-0.749230957
WDR35,3.418295005,-11.34527295
WDR36,-3.690654936,-4.040783929
WDR37,5.290848479,-10.54602345
WDR4,3.115032044,-9.536297235
WDR41,1.9540210980000001,-1.440671338
WDR43,-0.13015949,-6.988238356
WDR44,-6.385568359,-3.842087415
WDR45B,-0.279543122,-11.18977208
WDR47,-4.493801118,-3.6121590869999998
WDR48,2.126543239,-7.551309998
WDR53,-3.646036478,-9.706107212000001
WDR54,3.617284974,6.379365352000001
WDR55,-0.722100836,-4.249122079
WDR59,1.7790513330000002,-12.39282831
WDR6,2.857054647,-8.341818101
WDR60,2.582084895,-10.48860293
WDR61,0.858671582,-9.960752088
WDR62,10.43904921,7.22188416
WDR66,9.838620542000001,0.10709325800000001
WDR7,-3.132788089,0.17331729
WDR70,5.543635581,-4.36999809
WDR73,0.7728097070000001,-10.91704455
WDR74,6.634393655,-6.479218573
WDR75,0.9909686209999999,-11.51333871
WDR76,0.7543790509999999,-2.409926925
WDR77,3.1226926969999997,-12.66744916
WDR78,-2.380437928,-11.32114363
WDR81,12.14755374,-2.690312255
WDR82,1.224906168,-10.77737906
WDR83,2.124832841,-0.819895033
WDR83OS,-1.535098716,7.552287933
WDR86,7.973634242999999,-9.770432472000001
WDR88,2.657094738,-10.99169034
WDR89,-0.46224733,-7.676730765
WDR90,7.531116562999999,-2.104217133
WDR91,6.138944191,-9.66114078
WDR97,5.745294058,-10.84427664
WDSUB1,5.973288663,-9.102327633
WDTC1,8.507234505,-1.6089710730000002
WDYHV1,2.540216175,-9.666385334
WEE1,7.2099468589999995,-0.104109038
WFIKKN1,9.863366431000001,-7.017578306
WFS1,-4.724398646,-5.323062017
WHAMM,1.890839194,-12.50898495
WHRN,7.16746772,-9.692855621
WIPF1,-3.450786653,-5.248768789
WIPF2,6.282639141000001,-2.044345233
WIPI1,5.913530004,-4.935917773
WIPI2,1.826970577,-5.6956293979999995
WIZ,11.01310584,-4.369427045
WLS,5.343000824,6.010481702000001
WNK1,0.38672185299999995,-0.358475479
WNK2,-4.602054851,-1.700381331
WNT1,8.754206051,-0.641815051
WNT10A,2.685433834,-11.95667507
WNT10B,4.988446381,5.994123348
WNT11,-6.723149045,-5.005313126
WNT16,-4.263171423,-1.637022239
WNT2B,-6.008406483,-6.916940382999999
WNT4,10.56530277,3.15066123
WNT5B,6.81907481,-0.444945694
WNT7A,-2.367367176,-9.472208424
WRAP53,-4.148537617,6.600718335
WRAP73,8.015515349,-8.553229815
WRB,-5.55629725,1.117241873
WRN,-0.574800071,2.0290740119999997
WRNIP1,1.38924932,-8.213681779
WSB1,-0.047432789,-5.0727805230000005
WSB2,9.766965731,-2.079967295
WTAP,-1.135241989,-9.334454074
WTIP,-0.862366758,-9.623203443
WWC1,0.5689821939999999,-6.276756112
WWC2,1.215097277,-3.638608353
WWC3,-4.583019752,-5.788208321
WWOX,8.146807142,-7.9014101189999995
WWP1,-0.48090637,-10.36070237
WWTR1,1.471615806,5.76441411
XAB2,4.735750645,1.886277859
XAF1,-5.875295052999999,0.62072067
XBP1,5.5130119010000005,-3.320417623
XCL1,-0.405164188,1.1626379340000002
XCL2,0.682520538,7.252099795
XCR1,4.9377818,-3.920240816
XIAP,-3.642656782,0.920523306
XK,0.843837677,5.754133767000001
XKR6,-6.480118534,-4.92738121
XKR8,-1.7706858769999998,-1.41658847
XKRX,-0.26485338,-10.34408458
XPA,2.3855378640000002,-6.587255118
XPC,6.217725947000001,-8.819093783
XPNPEP1,7.9108435120000005,-4.24195686
XPNPEP2,5.5239597289999995,6.1327691589999995
XPO1,-2.810498038,-5.978688105
XPO4,-3.13604249,-7.881469398999999
XPO5,4.683733452,-1.829474729
XPO6,0.552208908,5.907567266
XPO7,4.41249977,0.210872743
XPOT,3.4919553889999997,-5.377197719
XPR1,-1.283095154,-0.8085204890000001
XRCC1,4.460334233999999,1.4247330519999999
XRCC3,9.460167088,-7.165682048
XRCC4,-4.386734746,0.24531893800000001
XRCC5,7.938278734,-4.478281153
XRN1,-2.482052409,-1.798194045
XRN2,6.227331071,3.1171044269999997
XRRA1,-3.465547682,-8.692003173
XXYLT1,9.09279506,-7.616176938
XYLB,8.174607557,1.181774797
XYLT1,3.995843179,-2.547223209
XYLT2,4.746721976,-4.805993717
YAF2,-8.112600677,-1.80104712
YARS,8.774961434,2.106659903
YARS2,5.162312385,-11.18419259
YBEY,-1.295110773,-3.331525749
YBX1,4.981983511,2.293241379
YBX3,1.571362834,3.745816282
YDJC,5.6169986629999995,-9.810302007999999
YEATS2,9.200698775,-9.715924604
YEATS4,-0.45903583200000003,2.70878744
YES1,-1.853837236,-4.279869893
YIF1A,8.142979364,6.874675227999999
YIF1B,3.778240147,5.898963842000001
YIPF1,3.3860077939999997,8.590201002
YIPF2,7.058642133999999,5.848616534
YIPF3,4.152604445,-0.254248073
YIPF4,-4.419889163,-7.10912159
YIPF5,2.004145409,-11.76919078
YIPF6,2.0761519809999998,0.99301119
YJU2,2.726392615,4.05667486
YKT6,4.699835708999999,0.33657707299999995
YLPM1,7.117910911,-7.609870787999999
YME1L1,1.841628195,-7.090628618999999
YOD1,-4.503274951,-5.4814108479999994
YPEL1,4.694600474,2.9877596810000004
YPEL2,-0.064612734,-10.40692315
YPEL3,0.48685237200000003,5.214011983
YPEL4,4.305320882,3.339190987
YPEL5,-5.335410523,-7.06089188
YTHDC1,-4.180181143,-9.889618515
YTHDC2,-0.042311994000000006,-9.639524534
YTHDF1,3.95174615,-11.08388343
YTHDF3,-4.944196462,-2.644409766
YWHAB,2.517537985,-5.494585345
YWHAE,4.749891801,5.644586684
YWHAG,8.40970542,-6.95541086
YWHAH,2.031793906,1.886231849
YWHAQ,7.802818305,-3.041865983
YWHAZ,-3.2671672889999996,-5.781758184
YY1,-0.371201545,-9.255752641
YY1AP1,5.608211044,-1.994334066
Z83844.1,9.020693564,-6.206657696000001
ZADH2,2.85325233,-9.62828893
ZAP70,9.781448763,-1.269228757
ZBED3,-0.831207336,-0.945303078
ZBED4,3.7554995160000004,-9.624294803
ZBED6CL,4.10153876,-7.565287719
ZBP1,-4.694399316,0.23047590199999998
ZBTB1,-3.257489932,-6.802755519
ZBTB11,-2.788360758,-7.382180605
ZBTB16,-0.26849253300000003,-4.1377767169999995
ZBTB17,2.451865847,0.8489490140000001
ZBTB18,-5.167523439,-8.276821652999999
ZBTB2,-1.09717375,-9.416067731
ZBTB20,0.63829675,-10.69450209
ZBTB21,-4.799872816000001,-2.531819504
ZBTB24,-6.042071712,-0.9089190009999999
ZBTB25,0.214322194,-11.00781215
ZBTB26,-1.4510863109999999,-6.114251013
ZBTB3,11.58481582,-6.231657035
ZBTB32,6.597416674,-1.819654849
ZBTB33,-0.913600022,-6.138695706
ZBTB34,-3.333581363,-4.756931019
ZBTB37,-2.663265473,-6.39384117
ZBTB38,-0.7669064609999999,-2.97058277
ZBTB39,1.4579352559999998,-8.70227733
ZBTB4,7.94954124,-6.166813295
ZBTB40,2.65228481,-10.94049507
ZBTB41,-5.910111867,-3.172990332
ZBTB42,4.563391642,-4.586819475
ZBTB43,-2.4923937990000002,-4.587527201
ZBTB45,6.833074142999999,4.528547727
ZBTB46,5.497189745,-11.35235751
ZBTB47,9.820905673,2.078800781
ZBTB49,-6.02711324,-4.474049407
ZBTB5,-2.632878834,-10.56664187
ZBTB6,-0.975477596,-7.908798537000001
ZBTB7A,10.50487327,2.004996573
ZBTB7B,6.4831829039999995,-5.5821695579999995
ZBTB8OS,-2.357264142,-2.065244346
ZC2HC1A,1.594005575,-10.8975974
ZC2HC1C,1.016345711,5.37511838
ZC3H10,4.180928892,-10.12008495
ZC3H11A,-2.516061234,-8.226711066
ZC3H12A,1.2362775209999999,-10.63102186
ZC3H12B,4.907332436,-10.38822026
ZC3H12C,3.854213428,-6.24132696
ZC3H12D,2.083974974,-12.67801654
ZC3H13,-0.32978625,-5.128131533
ZC3H14,4.689912135,-8.321796625
ZC3H15,-3.3131627989999997,2.164984278
ZC3H18,9.923570504,2.383517209
ZC3H3,10.58725509,0.33756325
ZC3H6,0.509617077,-7.611989621
ZC3H7A,0.6626491720000001,-10.33746494
ZC3H7B,4.58071079,-10.72415958
ZC3H8,-6.525795554,-7.368778677000001
ZC3HAV1,-2.416567596,-6.061935137000001
ZC3HC1,7.309497057000001,-6.286341737000001
ZC4H2,6.555229292000001,-8.05888506
ZCCHC10,-5.480376372,-5.242549337
ZCCHC14,-2.2682265619999997,-9.748688709
ZCCHC17,1.9387071409999999,-0.450648738
ZCCHC18,-3.9462828930000002,-7.072977992999999
ZCCHC2,-5.335576927,-4.042875915
ZCCHC24,7.9828431879999995,-8.871514694
ZCCHC4,5.160201173,-8.237144576
ZCCHC7,-6.305535683,-7.108823507
ZCCHC8,-3.246626594,-7.284649885
ZCCHC9,-1.9810350140000001,-8.453510266
ZCRB1,-0.084680434,3.105426286
ZCWPW1,-2.657634011,5.754127307999999
ZDHHC1,6.3429388929999995,9.146080469
ZDHHC11,6.458282242999999,-8.552240263
ZDHHC12,3.3791581539999997,7.051344332
ZDHHC13,-0.37739483700000004,-1.643020645
ZDHHC14,7.872655687000001,3.6592344289999996
ZDHHC16,0.692764418,-7.95250716
ZDHHC17,-2.7658890069999997,-4.917819522
ZDHHC19,-5.303415611,6.996798074
ZDHHC2,-6.38133358,-1.325647764
ZDHHC20,-5.5848297979999995,-0.24176447199999998
ZDHHC21,-3.0175402289999997,1.3808231780000002
ZDHHC23,-7.3775401060000005,-8.139902101
ZDHHC24,6.735297192000001,1.9044403909999998
